YEAR,MONTH,LOCATION,RAINFALL,TMAX,TMIN,RH,WIND SPEED,WIND DIRECTION
2015,1,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2015,1,San Nicolas,0.649529792,0.996940123,0.998177973,0.991727941,0.999001996,0.808682855
2015,1,Subic Ilaya Agoncilo,0.578465947,0.992946178,0.996193265,0.991727941,0.999001996,0.764532745
2015,1,Tanauan,0.578465947,0.992946178,0.996193265,0.991727941,0.999001996,0.764532745
2015,1,Tumaway Talisay,0.578465947,0.992946178,0.996193265,0.991727941,0.999001996,0.764532745
2016,1,Aya Talisay,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Balakilong Laurel,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Bañaga Agoncillo,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Berinayan Laurel,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Bilibinwang Agoncillo,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Buso Buso Laurel,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Leviste Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2016,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2016,1,Mataas na Kahoy,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Quiling Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2016,1,Sampaloc Talisay,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2016,1,San Nicolas,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Subic Ilaya Agoncilo,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Tanauan,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2016,1,Tumaway Talisay,0.560778047,0.995265243,0.996876525,0.993566176,0.999001996,0.764532745
2017,1,Aya Talisay,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Balakilong Laurel,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Bañaga Agoncillo,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Berinayan Laurel,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Bilibinwang Agoncillo,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Buso Buso Laurel,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Leviste Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2017,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2017,1,Mataas na Kahoy,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Quiling Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2017,1,Sampaloc Talisay,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2017,1,San Nicolas,0.63523988,0.997133378,0.998763625,0.993872549,0.998669328,0.808682855
2017,1,Subic Ilaya Agoncilo,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Tanauan,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2017,1,Tumaway Talisay,0.598468151,0.994105711,0.997462177,0.994485294,1.0,0.764532745
2018,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2018,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2018,1,Bañaga Agoncillo,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2018,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2018,1,Buso Buso Laurel,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Leviste Laurel,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2018,1,Mataas na Kahoy,0.639078686,0.995941637,0.999121523,0.995404412,0.999001996,0.904341428
2018,1,Quiling Talisay,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Sampaloc Talisay,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,San Isidro Talisay,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,San Nicolas,0.552677981,0.996521403,0.997364568,0.988970588,0.999001996,0.764532745
2018,1,Subic Ilaya Agoncilo,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Tanauan,0.595878334,0.99623152,0.998243045,0.9921875,0.999001996,0.834437086
2018,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Bañaga Agoncillo,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Buso Buso Laurel,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,Leviste Laurel,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Mataas na Kahoy,0.584141503,0.996811286,0.997624858,0.991727941,0.999001996,0.759627177
2019,1,Quiling Talisay,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,Sampaloc Talisay,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,San Isidro Talisay,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2019,1,Subic Ilaya Agoncilo,0.620219859,0.996497246,0.99807223,0.993106618,0.999001996,0.797645327
2019,1,Tanauan,0.584141503,0.996811286,0.997624858,0.991727941,0.999001996,0.759627177
2019,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Aya Talisay,0.566012784,0.994588849,0.996876525,0.989889706,1.0,0.764532745
2020,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Bañaga Agoncillo,0.606513114,0.997294425,0.998828697,0.997242647,0.998003992,0.896983076
2020,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Buso Buso Laurel,0.606513114,0.997294425,0.998828697,0.997242647,0.998003992,0.896983076
2020,1,Leviste Laurel,0.586262949,0.995941637,0.997852611,0.993566176,0.999001996,0.83075791
2020,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Mataas na Kahoy,0.586262949,0.995941637,0.997852611,0.993566176,0.999001996,0.83075791
2020,1,Quiling Talisay,0.586262949,0.995941637,0.997852611,0.993566176,0.999001996,0.83075791
2020,1,Sampaloc Talisay,0.586262949,0.995941637,0.997852611,0.993566176,0.999001996,0.83075791
2020,1,San Isidro Talisay,0.606513114,0.997294425,0.998828697,0.997242647,0.998003992,0.896983076
2020,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2020,1,Subic Ilaya Agoncilo,0.606513114,0.997294425,0.998828697,0.997242647,0.998003992,0.896983076
2020,1,Tanauan,0.586262949,0.995941637,0.997852611,0.993566176,0.999001996,0.83075791
2020,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Bañaga Agoncillo,0.620068327,0.996497246,0.99863348,0.992532169,0.999126747,0.882266372
2021,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Buso Buso Laurel,0.62281558,0.996852698,0.998758977,0.992909664,0.999001996,0.899085462
2021,1,Leviste Laurel,0.64807876,0.996714658,0.99877447,0.99315768,0.999112885,0.883901562
2021,1,Manalao Agoncillo,0.713411946,0.996134892,0.998438263,0.996323529,0.999001996,1.0
2021,1,Mataas na Kahoy,0.64807876,0.996714658,0.99877447,0.99315768,0.999112885,0.883901562
2021,1,Quiling Talisay,0.64335464,0.996444101,0.998672523,0.992830882,0.999201597,0.87196468
2021,1,Sampaloc Talisay,0.64335464,0.996444101,0.998672523,0.992830882,0.999201597,0.87196468
2021,1,San Isidro Talisay,0.640029204,0.996787129,0.998462665,0.994025735,0.999001996,0.941133186
2021,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2021,1,Subic Ilaya Agoncilo,0.607716185,0.996972332,0.998812429,0.992340686,0.999001996,0.882266372
2021,1,Tanauan,0.64335464,0.996444101,0.998672523,0.992830882,0.999201597,0.87196468
2021,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Bañaga Agoncillo,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Buso Buso Laurel,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Leviste Laurel,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Manalao Agoncillo,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Mataas na Kahoy,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Quiling Talisay,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Sampaloc Talisay,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,San Isidro Talisay,0.635193961,0.996344252,0.998535871,0.992340686,0.998669328,0.882266372
2022,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2022,1,Subic Ilaya Agoncilo,0.645635883,0.996154218,0.998535871,0.992830882,0.998702595,0.882266372
2022,1,Tanauan,0.559180075,0.994395594,0.997071742,0.989889706,1.0,0.764532745
2022,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Bañaga Agoncillo,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Buso Buso Laurel,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Leviste Laurel,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Mataas na Kahoy,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Quiling Talisay,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Sampaloc Talisay,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2023,1,Subic Ilaya Agoncilo,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Tanauan,0.662497245,0.992946178,0.997755002,0.991727941,1.0,0.764532745
2023,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Aya Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Balakilong Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Bañaga Agoncillo,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Berinayan Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Bilibinwang Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Buso Buso Laurel,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Leviste Laurel,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Mataas na Kahoy,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Quiling Talisay,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Sampaloc Talisay,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,San Nicolas,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2024,1,Subic Ilaya Agoncilo,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Tanauan,0.620949967,0.995265243,0.998535871,0.992647059,0.999001996,0.764532745
2024,1,Tumaway Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2013,2,Aya Talisay,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Balakilong Laurel,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Bañaga Agoncillo,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Berinayan Laurel,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Bilibinwang Agoncillo,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Buso Buso Laurel,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Leviste Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2013,2,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2013,2,Mataas na Kahoy,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Quiling Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2013,2,Sampaloc Talisay,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2013,2,San Nicolas,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Subic Ilaya Agoncilo,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Tanauan,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2013,2,Tumaway Talisay,0.628994931,0.995651754,0.998145437,0.993259804,0.99833666,0.764532745
2014,2,Aya Talisay,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Balakilong Laurel,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Bañaga Agoncillo,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Berinayan Laurel,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Bilibinwang Agoncillo,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Buso Buso Laurel,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Leviste Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2014,2,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2014,2,Mataas na Kahoy,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Quiling Talisay,0.550749394,0.992752923,0.995510005,0.986213235,1.0,0.764532745
2014,2,Sampaloc Talisay,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2014,2,San Nicolas,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Subic Ilaya Agoncilo,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Tanauan,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2014,2,Tumaway Talisay,0.550473881,0.99497536,0.995217179,0.988051471,0.999001996,0.764532745
2015,2,Aya Talisay,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Balakilong Laurel,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Bañaga Agoncillo,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Berinayan Laurel,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Bilibinwang Agoncillo,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Buso Buso Laurel,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Leviste Laurel,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2015,2,Manalao Agoncillo,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2015,2,Mataas na Kahoy,0.649529792,0.996940123,0.998177973,0.991727941,0.999001996,0.808682855
2015,2,Quiling Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2015,2,Sampaloc Talisay,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,San Isidro Talisay,0.6207162118425926,0.9960675641170635,0.9981218870324073,0.9929980212109788,0.9988709469728836,0.8148840011838625
2015,2,San Nicolas,0.649529792,0.996940123,0.998177973,0.991727941,0.999001996,0.808682855
2015,2,Subic Ilaya Agoncilo,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Tanauan,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2015,2,Tumaway Talisay,0.631763831,0.995941637,0.997681796,0.991727941,0.999001996,0.797645327
2016,2,Aya Talisay,0.617754022,0.996569717,0.997755002,0.995404412,0.998502994,0.764532745
2016,2,Balakilong Laurel,0.617754022,0.996569717,0.997755002,0.995404412,0.998502994,0.764532745
2016,2,Bañaga Agoncillo,0.617754022,0.996569717,0.997755002,0.995404412,0.998502994,0.764532745
2016,2,Berinayan Laurel,0.617754022,0.996569717,0.997755002,0.995404412,0.998502994,0.764532745
2016,2,Bilibinwang Agoncillo,0.617754022,0.996569717,0.997755002,0.995404412,0.998502994,0.764532745
